,,112學年度大學分發入學,各系組最低錄取標準及錄取人數一覽表,,,
系組,,,,錄取人數,普通生,原住民
344,國立政治大學,歷史學系,國x1.00 英x1.00 歷x1.50 社x1.00 地x1.00,23,284.5,289.15
,,,112學年度最低錄取標準-第7頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
345,國立政治大學,哲學系,國x1.25 英x1.25 公x1.25 歷x1.00 數Bx1.00,17,271.5,-----
346,國立政治大學,教育學系,英x2.00 公x2.00 國x1.00 社x1.00 數Bx1.00,15,334,-----
347,國立政治大學,政治學系,公x2.00 國x1.75 英x1.75 歷x1.00,28,331,353.2
350,國立政治大學,社會學系,英x2.00 公x2.00 國x1.00,25,250,-----
351,國立政治大學,財政學系(A組),數Ax1.50 英x1.50 國x1.00 公x1.00,25,234,249.85
352,國立政治大學,財政學系(B組),數甲x1.50 英x1.50 國x1.00,12,181.5,-----
353,國立政治大學,公共行政學系,英x2.00 公x2.00 國x1.00,28,253,261.7
354,國立政治大學,地政學系土地資源規劃組,國x1.50 英x1.50 數Ax1.50 地x1.00 公x1.00,15,304,-----
355,國立政治大學,地政學系土地管理組,國x1.50 英x1.50 數Ax1.50 地x1.00 公x1.00,15,310,-----
356,國立政治大學,地政學系土地測量與資訊組,國x1.25 英x1.50 數甲x2.00 物x1.00 化x1.00,17,268,-----
